"","glottocode","TLI0005","TLI0035","TLI0044","TLI0081","TLI0096","TLI0102","TLI0107","TLI0120","TLI0140","TLI0155","TLI0164","TLI0179","TLI0180","TLI0360","TLI0364","TLI0370","TLI0373","TLI0376","TLI0378","TLI0388","TLI0392","TLI0400","TLI0401","TLI0430","TLI0431","TLI0440","TLI0453","TLI0512","TLI0513","TLI0514","TLI0515","TLI0517","TLI0518","TLI0519","TLI0549","TLI0552","TLI0560","TLI0570","TLI0578","TLI0580","TLI0582","TLI0589","TLI0592","TLI0596","TLI0598","TLI0604","TLI0608","TLI0612","TLI0613","TLI0615","TLI0616","TLI0617","TLI0621","TLI0624","TLI0629","TLI0630","TLI0631","TLI0635","TLI0636","TLI0640","TLI0642","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0682","TLI0738","TLI0751","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0846","TLI0847","TLI0848","TLI0849","TLI0850","TLI0852","TLI0853","TLI0855","TLI0856","TLI0857","TLI0858","TLI0859","TLI0860","TLI0865","TLI0866","TLI0867","TLI0868","TLI0871","TLI0872","TLI0873","TLI0874","TLI0875","TLI0877","TLI0878","TLI0879","TLI0880","TLI0881","TLI0882","TLI0884","TLI0885","TLI0886","TLI0887","TLI0888","TLI0889","TLI0890","TLI0891","TLI0892","TLI0893","TLI0894","TLI0895","TLI0896","TLI0898","TLI0899","TLI0900","TLI0901","TLI0902","TLI0903","TLI0904","TLI0905","TLI0906","TLI0907","TLI0908","TLI0910","TLI0911","TLI0912","TLI0913","TLI0914","TLI0915","TLI0918","TLI0919","TLI0920","TLI0921","TLI0923","TLI0924","TLI0925","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0936","TLI0937","TLI0938","TLI0939","TLI0940","TLI0943","TLI0945","TLI0947","TLI0951","TLI0952","TLI0953","TLI0954","TLI0955","TLI0956","TLI0957","TLI0958","TLI0959","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0970","TLI0971","TLI0972","TLI0973","TLI0974","TLI0975","TLI0976","TLI0977","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0984","TLI0985","TLI0986","TLI0987","TLI0988","TLI0989","TLI0990","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0998","TLI0999","TLI1000","TLI1002","TLI1003","TLI1004","TLI1005","TLI1006","TLI1007","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1014","TLI1015","TLI1016","TLI1017","TLI1018","TLI1019","TLI1020","TLI1021","TLI1022","TLI1023","TLI1024","TLI1025","TLI1026","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1035","TLI1036","TLI1037","TLI1038","TLI1039","TLI1040","TLI1041","TLI1042","TLI1043","TLI1044","TLI1045","TLI1046","TLI1047","TLI1049","TLI1050","TLI1051","TLI1052","TLI1053","TLI1055","TLI1056","TLI1057","TLI1058","TLI1059","TLI1060","TLI1061","TLI1062","TLI1063","TLI1064","TLI1065","TLI1066","TLI1067","TLI1068","TLI1069","TLI1070","TLI1071","TLI1072","TLI1073","TLI1074","TLI1075","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1082","TLI1083","TLI1084","TLI1085","TLI1087","TLI1088","TLI1089","TLI1090","TLI1091","TLI1092","TLI1093","TLI1094","TLI1096","TLI1097","TLI1098","TLI1099","TLI1100","TLI1101","TLI1102","TLI1103","TLI1104","TLI1105","TLI1106","TLI1107","TLI1109","TLI1110","TLI1111","TLI1112","TLI1113","TLI1115","TLI1116","TLI1117"
"655","chiq1248","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","TRUE","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?",NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prefixes","?","?","FALSE","no double negation","TRUE","TRUE","TRUE","FALSE","?","?","TRUE","TRUE","FALSE","FALSE","negative affix","?","?","FALSE","FALSE","?","concatenative","prefixes",NA,NA,NA,NA,NA,"FALSE","suffix","?","?","?","?","?","6","?","?","noun-genitive","?","?","?","TRUE",NA,NA,"?","?","?","?","?","FALSE","?","FALSE","FALSE","FALSE","FALSE","?","?","TRUE","?",NA,"?","?","neither","?","?","?"
"659","chit1248","true","false","false","?","restricted","?","false","restricted","false","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","absent","?","?","?","prenominal","final","true","?",NA,NA,"true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?",NA,NA,"?","1","1","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","noun-num","Final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","nominal plurality obligatory","humans-only","pronouns sensitive to number","?","?","?","?","?","?","affix","post","?",NA,"?","?","?",NA,"?","?","?","?","?","?","indirect only","?","TRUE","FALSE","?","?","?","?","?","?","?","?",NA,"?","?","?","FALSE","?","?","no double negation","?","?","?","?","?","FALSE","TRUE","TRUE","?","?","negative affix","?","?","?","?",NA,"concatenative","suffixes","?","?","?","?","?","?","suffix","S=Atr=P","?","?","none","?","?","?","Interrogative-based","genitive-noun","Adjective-Degree word","?","separate particle","FALSE","sov",FALSE,"?","?","?","?","TRUE","?","?","?","?","?","?","?","?","TRUE","?",NA,"null","?","?","?","?","?"
"661","choc1276","?","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","true","false","true","true","true","false","true","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","?","Topic","Different","Impossible","?","?","?","?","?","?","?","'And' different from 'with'","?","?","?","TRUE","?","FALSE","?","?","?","?","some (3-8)","TRUE","?","?","?","?","?","?","?","?","?","?","?","XV","circumnominal","final","?","?","plain-i/e","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","TRUE","TRUE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","question particle","noun-num","Final","clitics or affixes","?","?","TRUE","?","?","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","TRUE","?","?","?","FALSE","TRUE","?","?","?","noun-dem","demonstrative word","clitics",NA,NA,"?",NA,"FALSE","TRUE","productive full and partial","?","?",NA,"?","?","?","FALSE","?","?","?","?","negative suffix",NA,"?","?","?",NA,NA,"?",NA,"?","?","?","?","?","clitic","post","?",NA,"?","?","?",NA,"FALSE","?",NA,NA,"?","?","indirect only","?","?","?","?","?","?","?","?","?","TRUE","TRUE",NA,"?","?","prefixes","FALSE","?","FALSE","no double negation","TRUE","TRUE","TRUE","FALSE","TRUE","?","TRUE","TRUE","FALSE","TRUE","negative affix","?","TRUE","FALSE","FALSE","?",NA,"suffixes",NA,NA,NA,"TRUE","TRUE","FALSE",NA,"S=Atr≠P","P=T=G","?","?","Indirect-object construction","?","?","?","genitive-noun","Adjective-Degree word","not initial","verbal affix or clitic","FALSE","sov",TRUE,"?","?","?","?","TRUE","FALSE","FALSE","?","?","FALSE","FALSE","?","unbounded","FALSE","?",NA,"?","?","neither","?","?","?"
"666","chol1284","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","TRUE","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?",NA,"TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","TRUE","TRUE","TRUE","FALSE","?","?","?","?","FALSE","TRUE","?","?","?","FALSE","FALSE","?","?","?",NA,NA,NA,"TRUE","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE",NA,NA,"?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?",NA,"?","?","neither","?","?","?"
"687","coah1252","true","?","?","?","?","?","false","restricted","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","1","1","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","interrogative verb morphology","?",NA,"?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","identity","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","FALSE","?","?","?","?","FALSE","?","?","?","?","negative suffix",NA,"?","?","?","?","?","?","?","?","?","?","?","?","affix","post","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prefixes","?","?","?","no double negation","?","?","?","?","?","FALSE","?","TRUE","?","?","negative affix","?","TRUE","?","?",NA,"isolating","suffixes","?","?","?","?","?","?",NA,"?","?","?","none","?","?","?","?","genitive-noun","?","?","?","?","sov",FALSE,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?"
"694","coco1261","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Identical","Impossible","?","?","Complex","Average","Small (2-4)","?","?","?","?","?","?","TRUE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","not syncretic",NA,NA,"?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?",NA,"?","?","only full reduplication","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","nominal plurality obligatory","humans-only","pronouns number-indifferent","?","?","?","?","?","FALSE",NA,NA,"?","?","?","?","?","?","?","?",NA,"Ultimate","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","FALSE","?","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","?","?","FALSE","TRUE","?",NA,"?","FALSE","FALSE",NA,"?","?",NA,NA,NA,"TRUE","TRUE","FALSE","?","S=Atr≠P","?","?","?","?","?","?","?","?","?","?","?","FALSE",NA,NA,"?","?","?","?","TRUE","TRUE","TRUE","?","?","FALSE","FALSE","?","right-leaning","TRUE","?",NA,"?","?","?","?","?","?"
"696","cofa1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","False","?","True","False","?","True","False","False","True","False","?","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","?","?","?","?","?","?","?","Moderately large","Average (5-6)","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","TRUE","TRUE","TRUE","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","FALSE",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","?","?","?","?","?","?",NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","TRUE","TRUE","TRUE","FALSE","?","?","?","?","FALSE","FALSE","?","FALSE","?","FALSE","FALSE","?","?","?",NA,NA,NA,NA,NA,"FALSE","?","?","?","?","?","?","5","?","?","?","?","?","?","TRUE",NA,NA,"?","?","?","?","?","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","?","?","?","?",NA,"?","BarkAndSkin","neither",NA,NA,"?"
"699","colo1256","?","false","true","false","restricted","none","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","false","true","true","true","false","true","?","False","?","False","False","True","False","False","False","?","False","?","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","FALSE","?","?","?","?","some (3-8)","?","?","?","?","?","?","?","?","?","?","?","?","?","postnominal","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","False","?","?","TRUE","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","interrogative verb morphology","num-noun",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","FALSE","FALSE","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?",NA,"?",NA,"?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","?","?","?","?","?","?","?","?","?","?","clitic","post","?","?","?","2p with number distinctions","?",NA,"?","?","?","?","?","Second singular","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","no double negation","TRUE","TRUE","TRUE","FALSE","?","?","TRUE","TRUE","FALSE","TRUE","negative affix","?","?","FALSE","FALSE","?","concatenative","suffixes",NA,NA,NA,"TRUE","FALSE","FALSE","?","?","P=T≠G","none","?","?","5","?","?","genitive-noun","?","?","?","TRUE","sov",NA,"?","?","?","?","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","?","?","TRUE","?",NA,"?","BarkAndSkin","neither",NA,"N","?"
"701","coma1245","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","Present","?","?","?","Particle","?","Moderately complex","Small","Average (5-6)","Identical","Differentiated","?","?","Inflectional optative absent","?","TRUE","?","FALSE","?","?","?","?","?","TRUE","3","no distinction","?","?","?","verbal constructions not possible","FALSE","TRUE","?","?","decimal","?","prenominal","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","False","TRUE","FALSE","TRUE","Both the A and P arguments",NA,NA,NA,"?","?","?","small (2-3 cases)","asymmetrical","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","P precedes A","question particle","num-noun","Second","clitics or affixes","?","?","TRUE","TRUE","?","?","?","?","FALSE","?","FALSE","?","?","TRUE","TRUE","?","FALSE","FALSE","FALSE","TRUE","?","TRUE","FALSE","?","?","TRUE","special imperative","special negative","FALSE","FALSE","TRUE",NA,"?","?","TRUE","TRUE","FALSE","?","?","dem-noun","demonstrative word","affixes",NA,"negative particle","TRUE",NA,"TRUE","FALSE","productive full and partial","?","?",NA,"FALSE","?","?","FALSE","FALSE","FALSE","TRUE","FALSE",NA,NA,NA,"?","suffixing","nominal plurality obligatory","humans-only","pronouns sensitive to number","same as additive","TRUE","FALSE",NA,"FALSE","FALSE","affix","post","reduplication","?","?","2p with number distinctions","?","preverbal word",NA,"?","Initial",NA,NA,"Second singular and second plural","indirect only",NA,"FALSE","TRUE","definite same as demonstrative",NA,NA,NA,"?","definite word",NA,NA,"pronominal plural affixes","?","?",NA,"?","?","FALSE","no double negation","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","FALSE","FALSE","negative word",NA,"TRUE","FALSE","FALSE",NA,"concatenative","suffixes",NA,NA,NA,NA,NA,"FALSE","suffix","S=Atr≠P","P=T=G","?","?","Double-object construction","?","?","Interrogative-based","genitive-noun","Degree word-Adjective","not initial","verbal affix or clitic","FALSE","sov",TRUE,"?","?","?","?","TRUE","FALSE","FALSE","?","?","FALSE","FALSE","TRUE","left-leaning","TRUE","?",NA,"?","?","neither","N",NA,"?"
"705","coos1249","?","false","true","?","restricted","?","false","semi-restricted","false","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","Conjunctional","Different","Impossible","?","?","Complex","Large","Average (5-6)","?","Differentiated","'And' different from 'with'","?","Inflectional optative absent","Overlap for either possibility or necessity","FALSE","?","TRUE","?","?","?","?","?","?","2","?","?","?","?","verbal constructions not possible","?","?","?","?","?","?","prenominal","initial","?","?","plain-i/e",NA,"true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","False","?","?","?","Both the A and P arguments","not syncretic",NA,NA,"?","?","?","large (6-9 cases)","symmetrical","?","false","?","?","?","?","?","?","?","?","?","S=Atr=P (neutral)","?","A and P are fused","question particle","num-noun","Final","clitics or affixes","?","?","TRUE","FALSE","FALSE","TRUE","FALSE","?","?","?","?","?","?","?","TRUE","?","FALSE","TRUE","TRUE","TRUE","?","?","FALSE","?","identity","TRUE","normal imperative","normal negative","TRUE","FALSE","TRUE","?","?","?","FALSE","FALSE","?","FALSE","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,NA,NA,NA,"productive full and partial","?","FALSE",NA,"TRUE","?","?","FALSE",NA,NA,"?","?",NA,NA,NA,"?","suffixing","nominal plurality obligatory","humans-only","pronouns sensitive to number","?","TRUE","FALSE",NA,NA,"FALSE","clitic","post","?",NA,"?","2p with number distinctions","?","preverbal word",NA,"?",NA,NA,NA,"Second singular and second plural","indirect only","zero in all 3rd person forms","TRUE","FALSE","definite distinct from demonstrative",NA,NA,NA,"?","definite word",NA,NA,NA,"Predicate negation also present","?",NA,"FALSE","?","FALSE","no double negation","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","TRUE","TRUE","negative word","FALSE","TRUE","FALSE","FALSE",NA,"concatenative","suffixes","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","?","S=Atr=P","?","?","?","Secondary-object construction","?","?","Interrogative-based","?","Degree word-Adjective","initial","separate particle","FALSE","word order free",TRUE,"?","?","?","?","TRUE","?","?","?","?","FALSE","TRUE","?","right-leaning","TRUE","?","TRUE","null","?","?",NA,NA,"?"
"706","copa1236","false","false","false","?","?","?","?","?","false","false","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","False","?","False","False","?","False","False","False","False","False","?","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","Absent","Conjunctional","Different","Impossible","?","?","Complex","Moderately small","Average (5-6)","?","Differentiated","'And' different from 'with'","Grammatical marking","?","No overlap","FALSE","?","TRUE","?","?","?","?","?","TRUE","?","no distinction","?","?","?","verbal constructions not possible","?","?",NA,"affixes on verbs not possible","vigesimal",NA,NA,NA,NA,"?","excl-as-person","true","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","False","TRUE","TRUE","TRUE","Both the A and P arguments","not syncretic",NA,NA,"No inflectional future",NA,NA,"small (2-3 cases)","symmetrical","TRUE","?","?","?","?",NA,"FALSE","Other perfect","?","?","?","?","?","A and P are fused","interrogative verb morphology","?",NA,"clitics or affixes","?","?","?","TRUE","?","TRUE","FALSE","?","?","?","?","?","?","?","TRUE","?","FALSE","FALSE","?","?","?","?","TRUE","?","?","TRUE","special imperative","special negative","FALSE","FALSE","TRUE","?","?","?","TRUE","TRUE","?","?","?","dem-noun","demonstrative word","clitics",NA,"negative auxiliary verb","FALSE",NA,"TRUE","FALSE","?","?","?","FALSE","FALSE","?","?","?","TRUE","TRUE","?","?",NA,NA,NA,"immediately preverbal","?","?","?","pronouns sensitive to number","?","TRUE","?",NA,NA,"FALSE","affix","post","?","?","TRUE","2p with number distinctions","?",NA,NA,"?",NA,"Penultimate",NA,"Second singular and second plural","indirect only",NA,"TRUE","FALSE","definite distinct from demonstrative","?","?",NA,"FALSE","definite word",NA,NA,NA,"?","?","prefixes","?","?","FALSE","no double negation","TRUE","TRUE","TRUE","FALSE","?","FALSE","FALSE","TRUE","FALSE","TRUE","negative word",NA,"?","FALSE","FALSE",NA,"concatenative","suffixes",NA,NA,NA,"TRUE","FALSE","TRUE","suffix","S=P≠Atr","?","?","?","?","?","?","?","genitive-noun","Degree word-Adjective","?","verbal affix or clitic","TRUE","vos",TRUE,"?","?","?","TRUE","TRUE","?","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","right-leaning","TRUE","?","TRUE","dependent","Neither","neither",NA,"M","?"
"719","crow1244","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","false","false","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","?","?","Different","Impossible","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","2","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","TRUE","FALSE","TRUE","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","noun-num","?","clitics or affixes","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","noun-dem","demonstrative word","clitics",NA,"?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prefixes","?","?","TRUE","?","TRUE","TRUE","FALSE","FALSE","?","?","?","?","FALSE","FALSE","?","?","?","FALSE","FALSE","?","concatenative","?",NA,NA,NA,NA,NA,NA,"suffix","?","?","?","?","?","?","?","?","genitive-noun","Adjective-Degree word","not initial","?","FALSE","sov",NA,"?","?","?","?","TRUE","FALSE","FALSE","?","?","FALSE","FALSE","?","?","TRUE","?",NA,"?","?","alveolar approximants","?","?","?"
"721","cube1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True","?","True","False","False","False","False","False","?","False","?","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","Present","?","?","?","?","?","Simple","Small","Average (5-6)","Identical","Differentiated","?","?","?","?","?","?","?","?","?","?","?","?","?","2","?","?","?","?","?","?","?","?","?","?","?","prenominal","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","True",NA,"?","TRUE","FALSE","TRUE","Only the A argument","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?",NA,"interrogative verb morphology","num-noun",NA,"clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","related","TRUE","TRUE","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","FALSE","TRUE","?","?","clitics",NA,NA,"?","simple",NA,NA,"?","Related for all demonstratives","?",NA,"FALSE","?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","?","?","?","?","?","?","FALSE","FALSE","FALSE","affix","post","?","?","?","?","?",NA,"FALSE","?",NA,NA,NA,"?","?",NA,"?","?","?","?","?","singular only","?","?","FALSE","FALSE","?","?","?",NA,"?","?","TRUE","no double negation","TRUE","TRUE","FALSE","FALSE","?","?","TRUE","TRUE","FALSE","TRUE","negative affix",NA,"?","TRUE","FALSE","?","?","suffixes",NA,NA,NA,"TRUE","FALSE",NA,"?","?","?","?","?","?","?","?","?","genitive-noun","?","initial","?","TRUE","ovs",NA,"?","?","?","?","TRUE","FALSE","FALSE","?","FALSE","FALSE","FALSE","?","unbounded","?","?","TRUE","?","Neither","neither",NA,"?","?"
